Layer Group,Validation AUROC Mean,Validation AUROC Std
0-0,0.5,0.0
1-1,0.5,0.0
2-2,0.6168176152887411,0.01996902488067972
3-3,0.6271430549785348,0.023683103032787728
4-4,0.6633042514887135,0.0020981145465651385
5-5,0.7039634399667637,0.013069720616480034
6-6,0.7182329317269076,0.010400065202934877
7-7,0.7314056224899598,0.011747585283169635
8-8,0.7501010940312977,0.013393277875351325
9-9,0.765821908322947,0.01292279956848686
10-10,0.7770668882426257,0.01589897952819551
11-11,0.7781692286386926,0.017152958676639386
12-12,0.7915967317546047,0.013557190678508923
13-13,0.8057886719290955,0.007007749672858077
14-14,0.8008807644370585,0.01228325063500317
15-15,0.8011854313806953,0.013007352474932886
16-16,0.8017615288741172,0.012831634517813937
17-17,0.8008807644370585,0.011530091972041159
18-18,0.7979227253842959,0.008287004277239803
19-19,0.7888879656557264,0.009610629337674781
20-20,0.7802132668605456,0.009740568451428287
21-21,0.7823514748649772,0.0017396204451164828
22-22,0.7749951530258966,0.0027807106974462974
23-23,0.7763855421686747,0.013985022369902572
24-24,0.7763246087799475,0.012974338193767176
25-25,0.7699875363523058,0.016395215704985873
26-26,0.7817809167705304,0.02485940392241365
27-27,0.7885666805151641,0.019177696260549774
28-28,0.7854424594931451,0.01753197919832587
29-29,0.778989059687024,0.026039646538283587
30-30,0.779747957346628,0.020728115467273666
31-31,0.7682093892812629,0.0070813264886931005
