Layer Group,Validation AUROC Mean,Validation AUROC Std
0-0,0.5,0.0
1-1,0.5887143894196559,0.019304870488953362
2-2,0.6510649131021314,0.01571964747360046
3-3,0.6604019950505866,0.013586419894948095
4-4,0.6936158079964733,0.014998695665761567
5-5,0.7205747628338566,0.01399431880999625
6-6,0.7382722707385905,0.012502360666810706
7-7,0.7446528413613445,0.01044235305903093
8-8,0.7586125007375643,0.021016946743155174
9-9,0.7641806546032152,0.015295736413377907
10-10,0.7730396425928124,0.010934606420753196
11-11,0.7813202092784435,0.014958678648198439
12-12,0.7866810282369187,0.014187896157734152
13-13,0.7935007765907329,0.013954669012522807
14-14,0.7866439440706866,0.020667170829885107
15-15,0.7862735263849853,0.01315291831732381
16-16,0.7848365351944128,0.022912576638874665
17-17,0.7900214641782259,0.020879906700720815
18-18,0.7856998067404272,0.019506231422624348
19-19,0.7764309023003516,0.018677769605914257
20-20,0.7757745778780208,0.021338201961473388
21-21,0.7697888880471401,0.022862724264324497
22-22,0.7661262419404027,0.012785254942664916
23-23,0.7620611506784706,0.014876686185156281
24-24,0.7598796634403286,0.015537671041700788
25-25,0.7607249142565888,0.022204780294213248
26-26,0.7600527475859892,0.02950049511135363
27-27,0.7556024976952046,0.02996012075630339
28-28,0.7495881291207209,0.027926467111924532
29-29,0.7544137068979596,0.02177602593044316
30-30,0.7498239342301548,0.014842875666117541
31-31,0.7414327837569168,0.0295991324848308
