Layer Group,Validation AUROC Mean,Validation AUROC Std
0-0,0.5,0.0
1-1,0.5,0.0
2-2,0.5,0.0
3-3,0.5,0.0
4-4,0.5,0.0
5-5,0.5,0.0
6-6,0.5,0.0
7-7,0.5,0.0
8-8,0.5,0.0
9-9,0.5760397431593084,0.037497708006374475
10-10,0.5828750489620055,0.012654494966362293
11-11,0.5821236920149965,0.021830008678408945
12-12,0.5884255217950871,0.012150898670894875
13-13,0.6032369481282526,0.020601926109957636
14-14,0.6406933019976497,0.027034867960717118
15-15,0.645298108667674,0.017808575380172987
16-16,0.6585732471602036,0.013340609855809135
17-17,0.6668935705892228,0.0030311086104781015
18-18,0.6860283420066029,0.013092492335791456
19-19,0.6937842034581165,0.021962846212780256
20-20,0.6848876671702758,0.03376467150806239
21-21,0.6943544009848358,0.04329359461173965
22-22,0.6799576128923955,0.03228177982779517
23-23,0.6830680991550557,0.028984071368268735
24-24,0.6937632197414806,0.03215706679462067
25-25,0.6861851603155951,0.03653009469190178
26-26,0.6990200604331038,0.02865151042043067
27-27,0.7048235968888142,0.04266298693284466
28-28,0.6998287728722512,0.03729141361031972
29-29,0.707221755917408,0.04306490896961639
30-30,0.7272958983828549,0.04423009288040511
31-31,0.7203500083934866,0.05501601779228248
32-32,0.7403757484192267,0.0501864653679322
33-33,0.7331093671311063,0.04292424885472987
34-34,0.7249501986458508,0.04888306489419009
35-35,0.7252939119243468,0.03304452928576517
36-36,0.7127066196631414,0.03641860103965861
37-37,0.7114239550109115,0.03959678497326911
38-38,0.7290790946225729,0.054152894729469714
39-39,0.718307453416149,0.04975063823692712
40-40,0.7075134295786469,0.05733935515239642
41-41,0.7027553018857366,0.05258585454813638
42-42,0.6973652845391977,0.03984697251723773
43-43,0.6861357786357787,0.04096344998812868
44-44,0.6925190252364167,0.04228450923464289
45-45,0.6960987074030552,0.04536190911609039
46-46,0.6966547758939062,0.05546407691068328
47-47,0.6867529796877623,0.05707183141808673
48-48,0.6926141514184992,0.05889606888207445
49-49,0.7016575737227911,0.05057353228672198
50-50,0.7022038498125456,0.059511569136832816
51-51,0.6883204633204634,0.060377740264987295
52-52,0.6949352302613172,0.06623438460667634
53-53,0.6934434278999496,0.07059318800408108
54-54,0.6975944267248616,0.058921987132147045
55-55,0.6928851211459907,0.06021748607120638
56-56,0.6948522746348834,0.04265953588697359
57-57,0.7018868557998993,0.0421302642038967
58-58,0.6994111969111968,0.04629347151421502
59-59,0.7093159308376699,0.04210659595336845
60-60,0.701002601980863,0.0318847089343395
61-61,0.6983487213921998,0.043135401386457356
62-62,0.6934956074086509,0.04457905473698846
63-63,0.6896617424878295,0.041646424027878486
64-64,0.691676179284875,0.029782614822284142
65-65,0.6966076324771978,0.0386818890866273
66-66,0.7026937496502713,0.04169270445057867
67-67,0.6954343629343628,0.04816285746438618
68-68,0.699919982093895,0.04251968338176157
69-69,0.7068268423703207,0.03716655800147346
70-70,0.7037306250349729,0.05913850422564301
71-71,0.7135816406468581,0.05256875680729165
72-72,0.7090555928599406,0.05296552635606899
73-73,0.7090164232555537,0.04617834519460093
74-74,0.7094464495551452,0.06045459287678592
75-75,0.7085826198869678,0.06185768162176131
76-76,0.7128484695876001,0.06345745726871355
77-77,0.6952266241396677,0.06454366344050949
78-78,0.6760198086285043,0.07243522044884751
79-79,0.6883127692910302,0.06878864066368702
