Layer Group,Validation AUROC Mean,Validation AUROC Std
0-4,0.5,0.0
1-5,0.5,0.0
2-6,0.5,0.0
3-7,0.5,0.0
4-8,0.5,0.0
5-9,0.5,0.0
6-10,0.5,0.0
7-11,0.5,0.0
8-12,0.5,0.0
9-13,0.5,0.0
10-14,0.622965187851734,0.0395832073367035
11-15,0.6549179911804829,0.04344455839039445
12-16,0.6553973106009005,0.042146286532766426
13-17,0.6750197845071849,0.048521883702888555
14-18,0.6775580114346426,0.03617806291682614
15-19,0.6859000131253924,0.03253890422142548
16-20,0.6841371174274729,0.03188578457550648
17-21,0.6820795411213564,0.036011252278391886
18-22,0.6830952101026954,0.03451748292793323
19-23,0.6799247373832943,0.032372149632449373
20-24,0.6749319128050955,0.0300860368310471
21-25,0.6729632408148691,0.029003368921402525
22-26,0.6735594819762237,0.029776061984504318
23-27,0.6812973423879879,0.029856560019904988
24-28,0.6774071876141085,0.02334736170687622
25-29,0.6755250934484387,0.025356455805225903
26-30,0.6779420691216748,0.026359236437605914
27-31,0.6826504023772512,0.02383867983503894
28-32,0.6816602252715432,0.024398356206898848
29-33,0.6774798935785729,0.017252704421157873
30-34,0.680334709944382,0.01810937056307775
31-35,0.687316697054127,0.017230101637075685
32-36,0.6884682978232376,0.014953790182474806
33-37,0.6892664336442994,0.013107136831393503
34-38,0.6779839086422932,0.013886791808016653
35-39,0.6730161405001707,0.014542731858029567
36-40,0.674293122978705,0.016175885740291367
37-41,0.6760004939128662,0.017280435495462813
38-42,0.6804382077059116,0.016650036219517664
39-43,0.6791301348431888,0.011812067351256481
40-44,0.6812859836361816,0.009053532392028196
41-45,0.6810606623284445,0.006824970835897186
42-46,0.6870452067124874,0.004041421633099695
43-47,0.691019874083322,0.007495728921184024
44-48,0.6945777013892388,0.005215002365824257
45-49,0.6962190596869439,0.005902917939373075
46-50,0.6983082737869742,0.007738848540710385
47-51,0.6966773162740556,0.009009374461757817
48-52,0.6991591102352555,0.01559567924426141
49-53,0.7056880535914122,0.01888484593162694
50-54,0.7085156736467626,0.02209417582191179
51-55,0.7113779546906484,0.022760023669265498
52-56,0.7120357047993525,0.024117427041009065
53-57,0.7108274222413815,0.024989350432066744
54-58,0.7167070008105396,0.023095229850959038
55-59,0.721024558168815,0.02394058984306987
56-60,0.7234435244228715,0.025110069049123572
57-61,0.7242529319078287,0.028266596421024196
58-62,0.7246334563139046,0.02736003682252075
59-63,0.7249685705950157,0.028807787222082454
60-64,0.7244608978390379,0.02894946642238594
61-65,0.7259876857694,0.027192685291636216
62-66,0.723739411820691,0.028056850836926474
63-67,0.7246676943040152,0.023865076476027935
64-68,0.7252180650185901,0.024077856014338598
65-69,0.7251774820521146,0.024201477191794246
66-70,0.724274355533908,0.024413187374503445
67-71,0.7275363203242656,0.021985358716332577
68-72,0.7289580802340924,0.02136867328388484
69-73,0.7380897577774169,0.022109224131125167
70-74,0.7451451102315233,0.022911815013422602
71-75,0.7448707708710843,0.025898554878324844
72-76,0.7497738824599348,0.01976383673776164
73-77,0.7495286180206037,0.023122156659266552
74-78,0.7468441580496289,0.020984295540476355
75-79,0.7369342380523163,0.016869795982441996
