Layer Group,Validation AUROC Mean,Validation AUROC Std
0-0,0.5,0.0
1-1,0.5,0.0
2-2,0.5,0.0
3-3,0.5,0.0
4-4,0.5,0.0
5-5,0.5,0.0
6-6,0.5,0.0
7-7,0.5,0.0
8-8,0.5,0.0
9-9,0.5,0.0
10-10,0.5,0.0
11-11,0.5,0.0
12-12,0.5,0.0
13-13,0.5,0.0
14-14,0.5,0.0
15-15,0.5,0.0
16-16,0.5,0.0
17-17,0.5,0.0
18-18,0.5,0.0
19-19,0.5442342342342342,0.038396520290669124
20-20,0.5661497677802025,0.03482052139864344
21-21,0.5579405181579095,0.0139867449875527
22-22,0.56764618655923,0.009112346421896646
23-23,0.5519433719433718,0.021375646260575316
24-24,0.565918527222875,0.020925016053498047
25-25,0.566085137932964,0.039873354602046766
26-26,0.570117508813161,0.03523035991210765
27-27,0.5808011583011582,0.04667956362512037
28-28,0.5953067819372168,0.039276523645157865
29-29,0.5904172961781659,0.03604254368798808
30-30,0.6147097252532036,0.0323224466659187
31-31,0.6064164008729226,0.021955350389106128
32-32,0.6243292205248727,0.03637225983840738
33-33,0.616178025851939,0.031177924513283013
34-34,0.6178842817973252,0.04331179804200554
35-35,0.6266806558110906,0.04346098047488058
36-36,0.6298922835879357,0.04713276535054867
37-37,0.6360291813552683,0.04725407827932511
38-38,0.6389887247495942,0.04984153981083832
39-39,0.6459455262716133,0.04044273917973099
40-40,0.6476847965978402,0.034556287555378915
41-41,0.6547286105981759,0.03246973831856187
42-42,0.6586631973588496,0.03772211751337975
43-43,0.6573427620166751,0.040501670994990524
44-44,0.6633961445917969,0.04557984513192963
45-45,0.664046360024621,0.04341658720724603
46-46,0.6610193889541717,0.03621762479156269
47-47,0.6650432264562699,0.03543313102888756
48-48,0.6612321638408595,0.03242519776073491
49-49,0.6605825079738125,0.034774144138804045
50-50,0.6620273068099156,0.036061734501971955
51-51,0.6630553690336299,0.03866053206594722
52-52,0.6660203681942812,0.0367186051023194
53-53,0.6747318281013932,0.037967742752692414
54-54,0.6741817749426445,0.042564801467459244
55-55,0.673099294947121,0.04440598841728364
56-56,0.6741515583906889,0.04904871595162158
57-57,0.68135526831179,0.04994092207871237
58-58,0.6859397907223995,0.053850470210761635
59-59,0.6833137485311399,0.04775406203626135
60-60,0.6892012198533939,0.04532995028483088
61-61,0.6950730233338929,0.050128305348602194
62-62,0.6956288120418556,0.05300356558818507
63-63,0.6871099826534609,0.05555227867077712
64-64,0.6869568015220189,0.04354701964446355
65-65,0.6819228079010689,0.0413081020741898
66-66,0.6844902355771921,0.046013185768845985
67-67,0.6828728106988976,0.042888324555023005
68-68,0.6931730177382351,0.03684469699812751
69-69,0.6810581388842257,0.0336043768564113
70-70,0.682897011918751,0.04353074622161834
71-71,0.6922779922779924,0.04474508695662593
72-72,0.6808243802809021,0.046513549362017
73-73,0.6813654803872197,0.03404051447663026
74-74,0.6889204577248056,0.036242655542048835
75-75,0.692355072463768,0.03600488958589515
76-76,0.6966111297633036,0.033413962401478085
77-77,0.6882573722791115,0.045807890498889586
78-78,0.6784371327849589,0.04847813376163496
79-79,0.6582281349672654,0.044564100053174266
