Layer Group,Validation AUROC Mean,Validation AUROC Std
0-4,0.5,0.0
1-5,0.5,0.0
2-6,0.5,0.0
3-7,0.5,0.0
4-8,0.5,0.0
5-9,0.5758590733590734,0.03748317327942529
6-10,0.5752400537183145,0.020982507720757642
7-11,0.5785181299311734,0.021946124781435043
8-12,0.5879668177494265,0.010398876225496541
9-13,0.6029796877622965,0.020219330682759714
10-14,0.6427106765150244,0.025463276800524196
11-15,0.6449878294443513,0.0178254437937078
12-16,0.6624043142521404,0.014564022039473892
13-17,0.6697986962117396,0.008796386751486042
14-18,0.6895667561971909,0.008098849484385032
15-19,0.6978806446197751,0.019686484320156537
16-20,0.694871439762744,0.040064561541921555
17-21,0.6953480499132674,0.04462335228222524
18-22,0.6854107212802866,0.03731426227807931
19-23,0.6863984947680599,0.03618850072552038
20-24,0.689852694309216,0.03516123320370781
21-25,0.6896344636562027,0.03768680443649548
22-26,0.6902287225113312,0.03436315117775826
23-27,0.6985696099826534,0.039352705990893494
24-28,0.701062335627553,0.040579089296663165
25-29,0.7113372223154832,0.04570269658328978
26-30,0.720906776341559,0.041754624387660685
27-31,0.7302085781433608,0.05203762410928258
28-32,0.7413011303228694,0.053566629695839495
29-33,0.7386715908455038,0.05552012145408443
30-34,0.7407144256057299,0.054236884737752795
31-35,0.7332674444630967,0.04984530733139376
32-36,0.72864473168821,0.05008702060747804
33-37,0.7205170387779084,0.04280754991789879
34-38,0.7206437804263891,0.050624486700173
35-39,0.7237278272060882,0.05515807780599178
36-40,0.7155161994292429,0.06023000581716164
37-41,0.7076833976833976,0.056929464333538904
38-42,0.7043341167254211,0.048545617038236635
39-43,0.692476638128812,0.04216613001108811
40-44,0.6942836159140507,0.038497624419148634
41-45,0.692985842985843,0.04322711249979279
42-46,0.698837641989816,0.04930473388737693
43-47,0.6948056907839516,0.05188383162853419
44-48,0.6976407307929048,0.056493884239084045
45-49,0.6997490347490348,0.058073396808043125
46-50,0.697743131330088,0.061475122686257766
47-51,0.6944029433159868,0.06563311568686396
48-52,0.6980068267024789,0.07177544176476623
49-53,0.7038997537910582,0.07202087562809571
50-54,0.7036159140506966,0.06682675026118307
51-55,0.6968019416932462,0.062382077159680596
52-56,0.6985620558446645,0.058306820609208415
53-57,0.7041259582563931,0.04710131500846787
54-58,0.7027250853337811,0.05246650904410059
55-59,0.7131467181467182,0.051414710382944095
56-60,0.711074086508869,0.03883676778454723
57-61,0.7027622964579486,0.042146634719587905
58-62,0.6955876839572491,0.04545447427234325
59-63,0.6986532650663085,0.046783877310013725
60-64,0.6975703653964523,0.03297415566904124
61-65,0.6916333725029377,0.0366951482387166
62-66,0.6961040232779364,0.033396474919763726
63-67,0.6967879525488221,0.042658331186654054
64-68,0.6968261429130994,0.04042809961630218
65-69,0.704382519165128,0.050972464245559
66-70,0.7027841195232499,0.05243576117567403
67-71,0.7073752168317387,0.05318477660252428
68-72,0.7080513121817469,0.05352895282364712
69-73,0.7099818141122488,0.04888081627121744
70-74,0.7112728722511331,0.044855937823933274
71-75,0.710548934027195,0.052472791091671966
72-76,0.7140407643668514,0.06045662067200564
73-77,0.7019184712662975,0.05781238546042257
74-78,0.6904742319959712,0.06663186169627468
75-79,0.6990432824128477,0.07511792451953508
