Layer Group,Validation AUROC Mean,Validation AUROC Std
0-4,0.5908884862291767,0.009798168333857209
1-5,0.6093285220724749,0.03398338699168174
2-6,0.6353572042622907,0.02733906692222428
3-7,0.6591247648574976,0.03579296115207973
4-8,0.675910768605306,0.0350386745875827
5-9,0.6912240512392319,0.035137430038759104
6-10,0.7037789770697461,0.03307253207956065
7-11,0.7109783341604023,0.03367937194778581
8-12,0.7214839449141826,0.03887597989023166
9-13,0.7314077730677759,0.03789500329269051
10-14,0.7505978149479199,0.03644708771499977
11-15,0.7613391266648865,0.026363348711553845
12-16,0.76852208804018,0.02210369861968838
13-17,0.7719497459308294,0.02467660497576967
14-18,0.7747632341750926,0.020115499821152658
15-19,0.7762091554802023,0.017139992909296388
16-20,0.7819778095858547,0.015609176860006997
17-21,0.7790753788320508,0.018180514966005017
18-22,0.7811820744427633,0.017541288843520995
19-23,0.7824022550542491,0.017987973140810187
20-24,0.778267586824986,0.016164354096181516
21-25,0.7744363931432875,0.013330907389807129
22-26,0.7761235327099438,0.01509022689532094
23-27,0.7767749167756665,0.015915494417658615
24-28,0.775223780822199,0.0162886053325687
25-29,0.7757884262477508,0.01689369413281019
26-30,0.7798219773113882,0.015811522926567654
27-31,0.7871409522911659,0.015200399692122607
28-32,0.7937685953778711,0.013437417587165568
29-33,0.7967829118100559,0.011247143385560068
30-34,0.7966909219554905,0.011380912989582699
31-35,0.7947640202270931,0.014790930928347861
32-36,0.7967380214467462,0.014655800198071623
33-37,0.7963037140441683,0.017260707547125383
34-38,0.796628683548632,0.017699852848082277
35-39,0.7970535218326837,0.014553834305920247
36-40,0.7920365454653151,0.01622698121581944
37-41,0.787047864445848,0.01646861908899756
38-42,0.7849228363860842,0.015194964576694498
39-43,0.7804815721183044,0.015031724676154778
40-44,0.7785318849783591,0.015781301661986467
41-45,0.7722763724127173,0.016139362934278884
42-46,0.7700601259315464,0.018530727000879092
43-47,0.7678252178144414,0.017711394566624253
44-48,0.7611610449750473,0.021691630994228862
45-49,0.7592865686240855,0.022780857363829465
46-50,0.7536433531257735,0.022934106823634892
47-51,0.7520154624652912,0.02080588567911306
48-52,0.7518702205850801,0.017490406542756545
49-53,0.7540731423595073,0.016511184510962878
50-54,0.7504093428369693,0.01616018512039847
51-55,0.7483166523927869,0.013445299799700518
52-56,0.749436773864219,0.01228160706422916
53-57,0.7520924695839734,0.011452108723921044
54-58,0.7513558587187954,0.008394136364689688
55-59,0.750357161457479,0.006296831399163085
56-60,0.7514611648663824,0.005299533042990613
57-61,0.7503719517294659,0.0063391830993754445
58-62,0.7486419305756855,0.0072983147418870945
59-63,0.74551213633158,0.009751660319400059
60-64,0.7428535384035097,0.008155272695294554
61-65,0.7444862143685174,0.006540320095146854
62-66,0.7417819861954377,0.004489642651608967
63-67,0.743012458366799,0.003837745950164228
64-68,0.7448034753258342,0.0042400369682344275
65-69,0.7465846287731127,0.006100436817584692
66-70,0.7465605876135201,0.010165206893220022
67-71,0.7464578139963279,0.010496735908470885
68-72,0.7496246486008905,0.012521620702476434
69-73,0.749901389597745,0.01245140240521819
70-74,0.7527191036340044,0.012248423356275297
71-75,0.7480703196398321,0.013291983252418949
72-76,0.7500114442398228,0.007947227940633694
73-77,0.7472861470545324,0.004747574306605731
74-78,0.7462418936941341,0.00960100811857142
75-79,0.7450376439398566,0.009450030526454758
