Layer Group,Validation AUROC Mean,Validation AUROC Std
0-0,0.5,0.0
1-1,0.5,0.0
2-2,0.5,0.0
3-3,0.5,0.0
4-4,0.5,0.0
5-5,0.5,0.0
6-6,0.5,0.0
7-7,0.5,0.0
8-8,0.5,0.0
9-9,0.5759362934362934,0.03760292073415701
10-10,0.5828488892619327,0.012520870279094796
11-11,0.582123552123552,0.021266141489945826
12-12,0.5881149627888758,0.012447663471272716
13-13,0.6031598679424767,0.02055687571183894
14-14,0.6407186223490571,0.027418071878126563
15-15,0.645195288456158,0.017565207053324133
16-16,0.6585212075429466,0.013652594299316798
17-17,0.66699709025796,0.0030693263084483283
18-18,0.6859507022550501,0.013148870689313124
19-19,0.6936293436293436,0.022221108698036365
20-20,0.6845260477869172,0.03421320549285219
21-21,0.6942250013989145,0.04335389764895464
22-22,0.6797522522522522,0.03220794761015146
23-23,0.6834035588383415,0.028917163515075298
24-24,0.6936338201555593,0.03247925819356302
25-25,0.6863913603044037,0.03651373679233843
26-26,0.6988910805215154,0.028651828122323017
27-27,0.7047975770801859,0.04273839089385253
28-28,0.7000614123440211,0.03701841947847105
29-29,0.7074283755805495,0.0429114436262625
30-30,0.7272956185999663,0.044379224620149815
31-31,0.720092887918975,0.054670059694998434
32-32,0.7401440881875665,0.050003499838392466
33-33,0.7330327066196632,0.04276757367345565
34-34,0.7250272788316265,0.04902641891054335
35-35,0.7253196519500867,0.03294339170143961
36-36,0.7127067595545856,0.03674715700611622
37-37,0.7113214145822843,0.03938733478928066
38-38,0.7287949750993229,0.05473594043731663
39-39,0.7181274131274131,0.04963797246614672
40-40,0.7074616697442785,0.057199804415428684
41-41,0.7027302613172178,0.05274038653286815
42-42,0.6970046443959488,0.040070716771320805
43-43,0.6865999384477646,0.041163554438447596
44-44,0.6925194449107493,0.04249605718570768
45-45,0.6963824072519724,0.04537752303975074
46-46,0.6965260757652061,0.05530434136707102
47-47,0.6868039001734655,0.05756826019238338
48-48,0.6924598511555033,0.05862770252198084
49-49,0.7016316938056067,0.05071871067837131
50-50,0.7024110290414639,0.05912373976605579
51-51,0.6879093223658441,0.059685016197305214
52-52,0.6944969503665156,0.06644517755691337
53-53,0.6933650886911756,0.07097067029968517
54-54,0.6980079458340329,0.05861307487370722
55-55,0.6930127021431368,0.0610698475563495
56-56,0.6952390744782049,0.04270862519789213
57-57,0.7018862962341222,0.042439253176347516
58-58,0.6999024956633652,0.04572656240715019
59-59,0.7094198701807398,0.042012262996817956
60-60,0.7011311622181188,0.03216350941508933
61-61,0.6985805215153041,0.0434039383548852
62-62,0.6932882882882883,0.045056262162834385
63-63,0.689868502042415,0.041413465375432855
64-64,0.691471657993397,0.02910127594730458
65-65,0.696298472385429,0.03848403071873483
66-66,0.7022549101896928,0.0422188213717841
67-67,0.6948935426109338,0.047353044860389874
68-68,0.6997661015052321,0.04245926876948943
69-69,0.7072122432991997,0.037874124700781324
70-70,0.7039371048066702,0.05924258176998827
71-71,0.7130143808404679,0.05278493306824611
72-72,0.7095183537574842,0.05312254062184529
73-73,0.7089393430697779,0.04591392266852261
74-74,0.7094481282524762,0.059544265819757886
75-75,0.7087355212355213,0.061911455003176186
76-76,0.7120729114207375,0.06414694327569836
77-77,0.695588103631582,0.06436660531863578
78-78,0.675632029545073,0.07269097725266592
79-79,0.6887496502713896,0.0691849961490555
