Layer Group,Validation AUROC Mean,Validation AUROC Std
0-0,0.5,0.0
1-1,0.5,0.0
2-2,0.5,0.0
3-3,0.5,0.0
4-4,0.5,0.0
5-5,0.5,0.0
6-6,0.5,0.0
7-7,0.5,0.0
8-8,0.5,0.0
9-9,0.5,0.0
10-10,0.5,0.0
11-11,0.5,0.0
12-12,0.5,0.0
13-13,0.5,0.0
14-14,0.622965187851734,0.0395832073367035
15-15,0.654917505976408,0.044109379712993904
16-16,0.6544464350252648,0.04288262834889488
17-17,0.6740999246689571,0.047735272748616414
18-18,0.6732440993274947,0.03602553345296655
19-19,0.6861243764661094,0.0322515914221667
20-20,0.6825997047719822,0.03643913510259123
21-21,0.6741977368340185,0.03991050693215235
22-22,0.6757961607916539,0.03501686437632825
23-23,0.6735065076441414,0.03273616492515583
24-24,0.674820427838024,0.02932839600986726
25-25,0.670223368050307,0.03179253587133921
26-26,0.6723308084059739,0.030596253766661977
27-27,0.676064167616858,0.027432284961081608
28-28,0.6725670903493532,0.021928734708071742
29-29,0.6696523450597205,0.022545686286420615
30-30,0.6721873870578655,0.02684741611260414
31-31,0.6764335198880795,0.027059329844852136
32-32,0.6803099147720381,0.022100088195134465
33-33,0.6796863155655334,0.015534253632153099
34-34,0.6755868761006513,0.020020335021112636
35-35,0.6694574796385355,0.01514350381870314
36-36,0.6662357245807495,0.012567234073162518
37-37,0.6674562616518959,0.014048137699017
38-38,0.6675649598058189,0.014924122775140873
39-39,0.6660361190889857,0.015970847781796263
40-40,0.6714109112443557,0.021197441940195325
41-41,0.6740466019852311,0.021985144098814562
42-42,0.6760113052549466,0.01632831325192962
43-43,0.6733243943813368,0.011488037808869585
44-44,0.6742692235677304,0.0072356586407617204
45-45,0.681909458431385,0.006824588214558124
46-46,0.688497920154071,0.010371587912346405
47-47,0.6871807155018347,0.01401273856380844
48-48,0.6891146891801357,0.010105259893948258
49-49,0.6906055595678201,0.01272321218132066
50-50,0.6919031818812357,0.015155603874930652
51-51,0.692963626489903,0.013553420064897114
52-52,0.6933675899851391,0.019785981595472096
53-53,0.7026445426049612,0.019793642241048615
54-54,0.7033000657513727,0.024153696537395453
55-55,0.7120287502076114,0.023344272575022047
56-56,0.7141189098335315,0.025015562758166972
57-57,0.7131015986230157,0.023382629316675677
58-58,0.7183526388570085,0.02275337438743896
59-59,0.7191002761308831,0.024676587228526208
60-60,0.7231906708941628,0.026101669503186247
61-61,0.7261789059394577,0.02487894863127844
62-62,0.7214961267651631,0.026757792036650224
63-63,0.7244612710729417,0.027059669252509848
64-64,0.718428094311231,0.027175812225023122
65-65,0.7197048652905532,0.02569586661218707
66-66,0.7185539736658599,0.026531191207008278
67-67,0.7225613363266693,0.018858565741095068
68-68,0.7186958523138326,0.024348146211094022
69-69,0.722968584280259,0.02766939732602576
70-70,0.7265495272059525,0.020104765956871898
71-71,0.7287362797661813,0.022069246574341502
72-72,0.7295721122115291,0.021517373443907147
73-73,0.7384668359904477,0.02040934522324741
74-74,0.7441335468231264,0.02481638909365484
75-75,0.7443042142462136,0.026964683640065656
76-76,0.747361721504058,0.01749402193071852
77-77,0.7433826126497678,0.019616860214219444
78-78,0.7401871830233316,0.01599218493710856
79-79,0.7326395848146054,0.014105363042997442
