Layer Group,Validation AUROC Mean,Validation AUROC Std
0-0,0.5,0.0
1-1,0.5,0.0
2-2,0.5,0.0
3-3,0.5894056791657559,0.010293188386155996
4-4,0.5906338817355422,0.011048758119592314
5-5,0.6092085413415814,0.033168985402686514
6-6,0.6356494312407902,0.02571434397733752
7-7,0.658789882936517,0.03535336230292707
8-8,0.6781978186625782,0.03377664278713352
9-9,0.6862033665237849,0.03317599490196141
10-10,0.6999264835243332,0.033407342174410534
11-11,0.7100853311296111,0.03290366556755624
12-12,0.7221982762428625,0.04042993069945962
13-13,0.731321049677477,0.038764745815502835
14-14,0.7495302844990798,0.03484492759910209
15-15,0.759249111784377,0.027147024104461813
16-16,0.7644329254276654,0.020707854883753717
17-17,0.7696448756098476,0.028991670437536508
18-18,0.7705877898926965,0.02124074950007998
19-19,0.771754286749414,0.01754358865929856
20-20,0.7752066021048104,0.012930424209738708
21-21,0.7719172332046539,0.01996378330111789
22-22,0.7745102056768056,0.014241358349301807
23-23,0.7776768562311943,0.015218734839199343
24-24,0.779058923694775,0.02095997939538408
25-25,0.7737008844757233,0.013002335262543237
26-26,0.7713118721995977,0.012089668706872024
27-27,0.7746716234638856,0.019295803578945697
28-28,0.7718815038072936,0.014846525601675938
29-29,0.7810946911011257,0.018299288709605583
30-30,0.7809955253932027,0.013654890978138937
31-31,0.7903875374137194,0.01478176582661028
32-32,0.7941634198112532,0.01144679288281711
33-33,0.7941227547140824,0.009412482043593148
34-34,0.7976277510137274,0.01707301646087439
35-35,0.7942553944159472,0.01599242916455525
36-36,0.7947057541488486,0.01272270679734996
37-37,0.7928552863543056,0.015221860586297906
38-38,0.7966370178663711,0.017159415433613316
39-39,0.7922308535443561,0.013745209752573128
40-40,0.7868900713954815,0.01658580620523551
41-41,0.783258676272445,0.012869592654550668
42-42,0.7798753881460415,0.015105070786828195
43-43,0.773691597829798,0.016527425771624492
44-44,0.7714844197636316,0.019134222329668885
45-45,0.7698287364751518,0.017219078122645726
46-46,0.7670766410586616,0.01839897414479851
47-47,0.7614914797179653,0.015347728025049375
48-48,0.7531036149473477,0.016724875717318025
49-49,0.7533007526663505,0.019865629261046777
50-50,0.7548594704352739,0.0159331813100825
51-51,0.7512563801255765,0.01554917781689823
52-52,0.7484744943479137,0.013550739004603629
53-53,0.7500912215765533,0.016220062678786132
54-54,0.7481947249369097,0.017230299877211447
55-55,0.7463408085679627,0.008979197611501693
56-56,0.7507205096300941,0.004458789404799407
57-57,0.7523902795930383,0.010827008418969315
58-58,0.7511068898414904,0.009397681791447093
59-59,0.749588691507172,0.007153859173161541
60-60,0.7466130082582366,0.003788733144358778
61-61,0.7498973557437875,0.008985704243606304
62-62,0.7440038256984693,0.009864785300975336
63-63,0.739126958840744,0.009241142340334412
64-64,0.740882206437238,0.004585888260126388
65-65,0.7412455125412419,0.007480149575071585
66-66,0.7395376736402962,0.0036689293089990607
67-67,0.7408122274059165,0.004464484158477127
68-68,0.7440593673082803,0.00405643067356648
69-69,0.7440789328934976,0.007062951237890675
70-70,0.7464782046521826,0.011357249162870502
71-71,0.7486960444820033,0.014400456601120454
72-72,0.7450184291016854,0.01356428634062631
73-73,0.7428954103439646,0.013990586482953038
74-74,0.7427931252485204,0.01235203299429221
75-75,0.7412086677998267,0.007868375690816174
76-76,0.7463329117637804,0.006410329199457391
77-77,0.7372350876449033,0.007339935743418004
78-78,0.7374858007920005,0.0075757875581972
79-79,0.7422927459368873,0.010713367715648606
