Layer Group,Validation AUROC Mean,Validation AUROC Std
10-10,0.7837252458108296,0.02256820027016893
20-20,0.7920288048746711,0.0015858482749597773
25-25,0.7966819000138484,0.0027044083881754494
30-30,0.7819194017449106,0.010989149473618514
