Layer Group,Validation AUROC Mean,Validation AUROC Std
10-10,0.7051684263448968,0.030607244225626294
20-20,0.7578838155308744,0.018582484263983342
25-25,0.7824198024198025,0.005920903699597808
30-30,0.7286403792286146,0.02033297543109382
