Layer Group,Validation AUROC Mean,Validation AUROC Std
10-10,0.7275635475635477,0.02347228777320944
20-20,0.7793006340065164,0.026331060536957197
25-25,0.7700520394638041,0.014467484397474476
30-30,0.7452980352980353,0.014177631353162575
