Layer Group,Validation AUROC Mean,Validation AUROC Std
10-10,0.7271062271062272,0.012346804954708086
20-20,0.7777968436791967,0.012309215237282291
25-25,0.7642983160630218,0.019147418259558072
30-30,0.7416908581614464,0.025236378966105703
